*aut_39;1;0;0;0
*dia_31_01;3;2;4;1
*dia_09_01;2;3;1;2
*tit_68;0;2;2;0
*dia_26_01;2;6;1;3
*dia_26_02;0;0;3;1
*dia_26_03;0;0;0;3
*dia_21_03;0;0;3;1
*dia_21_02;3;0;0;0
*tit_18;4;0;0;0
*tit_105;1;2;2;1
*dia_16_03;0;2;2;0
*dia_16_02;0;0;1;0
*dia_16_01;0;1;1;0
*tit_104;2;0;1;0
*tit_10;0;1;1;0
*tit_11;0;1;1;0
*tit_12;0;1;1;0
*tit_13;3;1;1;0
*tit_14;4;0;0;0
*tit_15;0;4;0;1
*tit_16;2;0;0;0
*tit_17;0;0;4;0
*tit_106;2;0;1;2
*dia_09_02;2;1;5;2
*aut_29;1;0;1;0
*aut_26;0;0;2;0
*aut_27;1;1;1;0
*aut_24;0;1;0;0
*aut_25;0;0;1;0
*aut_22;2;0;0;0
*aut_23;6;1;0;0
*aut_20;1;0;0;0
*aut_21;4;0;1;0
*tit_103;4;0;0;0
*tit_19;3;0;1;0
*tit_107;4;0;0;0
*tit_102;2;0;0;0
*tit_25;6;1;0;0
*tit_24;2;0;0;0
*tit_27;0;0;1;0
*tit_26;0;1;0;0
*tit_21;0;1;0;0
*tit_20;2;0;0;0
*tit_23;4;0;1;0
*dia_17_01;1;3;3;0
*dia_13_01;1;2;0;0
*tit_29;0;0;1;0
*tit_28;0;0;2;0
*tit_135;0;1;0;0
*dia_29_01;0;0;0;2
*aut_57;0;4;3;1
*aut_56;1;3;1;2
*tit_137;0;0;0;1
*aut_58;0;0;2;0
*dia_20_02;0;0;2;0
*aut_55;1;0;0;0
*dia_20_01;0;1;1;1
*tit_141;1;1;0;0
*tit_140;1;0;0;0
*tit_143;0;2;0;0
*dia_17_03;1;2;1;0
*tit_145;1;0;1;0
*tit_144;1;0;1;0
*tit_147;0;1;2;2
*tit_146;0;1;1;0
