"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"379";0;0;0;0;0;0;4;4;4
"380";0;0;0;0;0;0;4;4;4
"381";0;0;0;0;0;0;4;4;4
"382";0;0;0;0;0;0;4;4;4
"383";0;0;0;0;0;0;4;4;4
"384";0;0;0;0;0;0;4;4;4
"385";0;0;0;0;0;0;4;4;4
"386";0;0;0;0;0;0;4;4;4
"387";0;0;0;0;5;5;5;5;5
"388";0;0;0;0;0;0;4;4;4
"389";0;0;0;0;0;0;4;4;4
"390";0;0;0;0;0;0;4;4;4
"391";0;0;0;0;0;0;0;0;1
"392";0;0;0;0;0;0;0;0;1
"393";0;0;0;0;0;0;0;0;2
"394";0;0;0;0;0;0;0;0;0
"395";0;0;0;0;0;0;0;0;1
"396";0;0;0;0;0;0;0;0;1
"397";0;0;0;0;0;0;0;0;2
"398";0;0;0;0;0;0;3;3;3
"399";0;0;0;0;0;0;0;0;2
"400";0;0;0;0;0;0;0;0;2
"401";0;0;0;0;0;0;0;0;2
"402";0;0;0;0;0;0;0;0;2
"403";0;0;0;0;0;0;0;0;2
"404";0;0;0;0;0;0;0;0;2
"405";0;0;0;0;0;0;0;0;2
"406";0;0;0;0;0;0;0;0;2
"407";0;0;0;0;0;0;0;0;2
"408";0;0;0;0;0;0;0;0;2
"409";0;0;0;0;0;0;0;0;2
"410";0;0;0;0;0;0;0;0;1
"411";0;0;0;0;0;0;0;0;1
"412";0;0;0;0;0;0;0;0;1
"413";0;0;0;0;0;0;0;0;1
"414";0;0;0;0;0;0;0;0;2
"415";0;0;0;0;0;0;0;0;1
"416";0;0;0;0;0;0;0;0;2
"417";0;0;0;0;0;0;0;0;2
"418";0;0;0;0;0;0;0;0;1
"419";0;0;0;0;0;0;0;0;1
"420";0;0;0;0;0;0;0;0;2
"421";0;0;0;0;0;0;0;0;2
"422";0;0;0;0;0;0;0;0;1
"423";0;0;0;0;0;0;0;0;2
"424";0;0;0;0;0;0;4;4;4
"425";0;0;0;0;0;0;0;0;1
"426";0;0;0;0;0;0;0;0;2
"427";0;0;0;0;0;0;0;0;2
"428";0;0;0;0;0;0;0;0;2
"429";0;0;0;0;0;0;0;0;1
"430";0;0;0;0;0;0;4;4;4
"431";0;0;0;0;0;0;4;4;4
"432";0;0;0;0;0;0;3;3;3
"433";0;0;0;0;0;0;4;4;4
"434";0;0;0;0;0;0;3;3;3
"435";0;0;0;0;0;0;3;3;3
"436";0;0;0;0;0;0;0;0;0
"437";0;0;0;0;0;0;0;0;0
"438";0;0;0;0;0;0;0;0;1
"439";0;0;0;0;0;0;0;0;0
"440";0;0;0;0;5;5;5;5;5
"441";0;0;0;0;0;0;0;0;1
"442";0;0;0;0;0;0;0;0;1
"443";0;0;0;0;0;0;0;0;1
"444";0;0;0;0;0;0;0;0;0
"445";0;0;0;0;0;0;0;0;2
"446";0;0;0;0;0;0;0;0;1
"447";0;0;0;0;0;0;0;0;1
