"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"607";607;0;0;0;0;0;0;0;0;0
"608";608;0;0;0;0;0;0;0;0;2
"609";609;0;0;0;0;0;0;0;0;2
"610";610;0;0;0;0;0;0;0;0;0
"611";611;0;0;0;0;0;0;0;0;0
"612";612;0;0;0;0;0;0;0;0;2
"613";613;0;0;0;0;0;0;0;0;1
"614";614;0;0;0;0;0;0;0;0;2
"615";615;0;0;0;0;0;0;3;3;3
"616";616;0;0;0;0;0;0;3;3;3
"617";617;0;0;0;0;0;0;3;3;3
"618";618;0;0;0;0;0;0;3;3;3
"619";619;0;0;0;0;0;0;4;4;4
"620";620;0;0;0;0;5;5;5;5;5
"621";621;0;0;0;0;0;0;3;3;3
"622";622;0;0;0;0;0;0;4;4;4
"623";623;0;0;0;0;0;0;3;3;3
"624";624;0;0;0;0;0;0;3;3;3
"625";625;0;0;0;0;0;0;3;3;3
"626";626;0;0;0;0;0;0;0;0;1
"627";627;0;0;0;0;0;0;4;4;4
"628";628;0;0;0;0;0;0;3;3;3
"629";629;0;0;0;0;0;0;3;3;3
"630";630;0;0;0;0;0;0;3;3;3
"631";631;0;0;0;0;0;0;3;3;3
"632";632;0;0;0;0;5;5;5;5;5
"633";633;0;0;0;0;0;0;0;0;0
"634";634;0;0;0;0;5;5;5;5;5
"635";635;0;0;0;0;0;0;0;0;0
"636";636;0;0;0;0;0;0;0;0;1
"637";637;0;0;0;0;0;0;0;0;1
"638";638;0;0;0;0;0;0;3;3;3
"639";639;0;0;0;0;0;0;4;4;4
"640";640;0;0;0;0;0;0;0;0;2
"641";641;0;0;0;0;0;0;0;0;0
"642";642;0;0;0;0;0;0;0;0;0
"643";643;0;0;0;0;0;0;0;0;0
"644";644;0;0;0;0;0;0;3;3;3
"645";645;0;0;0;0;0;0;0;0;2
"646";646;0;0;0;0;0;0;0;0;0
"647";647;0;0;0;0;0;0;0;0;0
"648";648;0;0;0;0;5;5;5;5;5
"649";649;0;0;0;0;0;0;0;0;0
"650";650;0;0;0;0;0;0;0;0;2
"651";651;0;0;0;0;0;0;0;0;2
"652";652;0;0;0;0;0;0;0;0;2
"653";653;0;0;0;0;0;0;0;0;2
"654";654;0;0;0;0;0;0;3;3;3
"655";655;0;0;0;0;0;0;4;4;4
"656";656;0;0;0;0;0;0;0;0;0
"657";657;0;0;0;0;5;5;5;5;5
"658";658;0;0;0;0;0;0;0;0;0
"659";659;0;0;0;0;0;0;3;3;3
"660";660;0;0;0;0;0;0;3;3;3
"661";661;0;0;0;0;5;5;5;5;5
"662";662;0;0;0;0;0;0;0;0;2
"663";663;0;0;0;0;0;0;0;0;0
"664";664;0;0;0;0;0;0;0;0;2
"665";665;0;0;0;0;0;0;3;3;3
"666";666;0;0;0;0;0;0;3;3;3
"667";667;0;0;0;0;0;0;0;0;0
"668";668;0;0;0;0;5;5;5;5;5
"669";669;0;0;0;0;0;0;0;0;0
"670";670;0;0;0;0;0;0;0;0;0
"671";671;0;0;0;0;0;0;0;0;0
"672";672;0;0;0;0;0;0;0;0;2
"673";673;0;0;0;0;0;0;0;0;0
"674";674;0;0;0;0;0;0;0;0;0
"675";675;0;0;0;0;0;0;0;0;0
"676";676;0;0;0;0;0;0;0;0;0
"677";677;0;0;0;0;0;0;0;0;0
"678";678;0;0;0;0;0;0;3;3;3
"679";679;0;0;0;0;0;0;3;3;3
"680";680;0;0;0;0;0;0;0;0;0
"681";681;0;0;0;0;0;0;3;3;3
"682";682;0;0;0;0;0;0;3;3;3
"683";683;0;0;0;0;0;0;3;3;3
"684";684;0;0;0;0;0;0;3;3;3
"685";685;0;0;0;0;0;0;4;4;4
"686";686;0;0;0;0;0;0;0;0;1
"687";687;0;0;0;0;0;0;3;3;3
"688";688;0;0;0;0;0;0;3;3;3
"689";689;0;0;0;0;0;0;3;3;3
"690";690;0;0;0;0;0;0;4;4;4
"691";691;0;0;0;0;0;0;3;3;3
"692";692;0;0;0;0;0;0;3;3;3
"693";693;0;0;0;0;0;0;3;3;3
"694";694;0;0;0;0;0;0;0;0;0
"695";695;0;0;0;0;0;0;3;3;3
"696";696;0;0;0;0;0;0;3;3;3
"697";697;0;0;0;0;0;0;3;3;3
"698";698;0;0;0;0;0;0;3;3;3
"699";699;0;0;0;0;0;0;3;3;3
"700";700;0;0;0;0;0;0;3;3;3
"701";701;0;0;0;0;0;0;3;3;3
"702";702;0;0;0;0;0;0;3;3;3
"703";703;0;0;0;0;0;0;3;3;3
"704";704;0;0;0;0;0;0;3;3;3
"705";705;0;0;0;0;0;0;4;4;4
"706";706;0;0;0;0;0;0;3;3;3
"707";707;0;0;0;0;0;0;3;3;3
"708";708;0;0;0;0;0;0;0;0;1
"709";709;0;0;0;0;0;0;4;4;4
"710";710;0;0;0;0;0;0;3;3;3
"711";711;0;0;0;0;0;0;4;4;4
"712";712;0;0;0;0;0;0;3;3;3
"713";713;0;0;0;0;0;0;0;0;1
"714";714;0;0;0;0;0;0;3;3;3
"715";715;0;0;0;0;0;0;0;0;1
"716";716;0;0;0;0;0;0;0;0;1
"717";717;0;0;0;0;0;0;3;3;3
"718";718;0;0;0;0;0;0;3;3;3
"719";719;0;0;0;0;0;0;3;3;3
"720";720;0;0;0;0;0;0;3;3;3
"721";721;0;0;0;0;0;0;3;3;3
"722";722;0;0;0;0;0;0;0;0;1
"723";723;0;0;0;0;0;0;0;0;1
"724";724;0;0;0;0;0;0;3;3;3
"725";725;0;0;0;0;0;0;4;4;4
"726";726;0;0;0;0;0;0;3;3;3
"727";727;0;0;0;0;0;0;3;3;3
"728";728;0;0;0;0;0;0;3;3;3
"729";729;0;0;0;0;0;0;3;3;3
"730";730;0;0;0;0;0;0;3;3;3
"731";731;0;0;0;0;0;0;3;3;3
"732";732;0;0;0;0;0;0;0;0;2
"733";733;0;0;0;0;0;0;0;0;2
"734";734;0;0;0;0;0;0;0;0;2
"735";735;0;0;0;0;0;0;0;0;2
"736";736;0;0;0;0;0;0;0;0;2
"737";737;0;0;0;0;0;0;0;0;2
"738";738;0;0;0;0;0;0;0;0;2
"739";739;0;0;0;0;0;0;0;0;1
"740";740;0;0;0;0;0;0;0;0;2
"741";741;0;0;0;0;0;0;0;0;1
"742";742;0;0;0;0;0;0;0;0;1
"743";743;0;0;0;0;0;0;3;3;3
"744";744;0;0;0;0;5;5;5;5;5
"745";745;0;0;0;0;0;0;4;4;4
"746";746;0;0;0;0;0;0;4;4;4
"747";747;0;0;0;0;0;0;0;0;1
"748";748;0;0;0;0;0;0;0;0;1
"749";749;0;0;0;0;5;5;5;5;5
"750";750;0;0;0;0;0;0;4;4;4
"751";751;0;0;0;0;0;0;3;3;3
"752";752;0;0;0;0;0;0;0;0;0
"753";753;0;0;0;0;0;0;0;0;1
"754";754;0;0;0;0;0;0;3;3;3
"755";755;0;0;0;0;0;0;3;3;3
"756";756;0;0;0;0;0;0;0;0;1
"757";757;0;0;0;0;0;0;4;4;4
"758";758;0;0;0;0;5;5;5;5;5
"759";759;0;0;0;0;0;0;3;3;3
"760";760;0;0;0;0;0;0;4;4;4
"761";761;0;0;0;0;5;5;5;5;5
"762";762;0;0;0;0;5;5;5;5;5
"763";763;0;0;0;0;5;5;5;5;5
"764";764;0;0;0;0;0;0;0;0;1
"765";765;0;0;0;0;0;0;4;4;4
"766";766;0;0;0;0;0;0;0;0;2
"767";767;0;0;0;0;0;0;4;4;4
"768";768;0;0;0;0;0;0;0;0;2
"769";769;0;0;0;0;0;0;0;0;2
"770";770;0;0;0;0;0;0;4;4;4
"771";771;0;0;0;0;0;0;4;4;4
"772";772;0;0;0;0;0;0;4;4;4
"773";773;0;0;0;0;0;0;4;4;4
"774";774;0;0;0;0;0;0;4;4;4
"775";775;0;0;0;0;0;0;4;4;4
"776";776;0;0;0;0;0;0;3;3;3
"777";777;0;0;0;0;0;0;3;3;3
"778";778;0;0;0;0;0;0;4;4;4
"779";779;0;0;0;0;0;0;4;4;4
"780";780;0;0;0;0;0;0;4;4;4
"781";781;0;0;0;0;0;0;4;4;4
"782";782;0;0;0;0;5;5;5;5;5
"783";783;0;0;0;0;0;0;4;4;4
"784";784;0;0;0;0;0;0;4;4;4
"785";785;0;0;0;0;0;0;4;4;4
"786";786;0;0;0;0;0;0;4;4;4
"787";787;0;0;0;0;0;0;4;4;4
"788";788;0;0;0;0;0;0;4;4;4
"789";789;0;0;0;0;0;0;4;4;4
"790";790;0;0;0;0;5;5;5;5;5
"791";791;0;0;0;0;0;0;4;4;4
"792";792;0;0;0;0;0;0;4;4;4
"793";793;0;0;0;0;5;5;5;5;5
"794";794;0;0;0;0;5;5;5;5;5
"795";795;0;0;0;0;0;0;4;4;4
"796";796;0;0;0;0;5;5;5;5;5
"797";797;0;0;0;0;0;0;4;4;4
"798";798;0;0;0;0;5;5;5;5;5
"799";799;0;0;0;0;0;0;4;4;4
"800";800;0;0;0;0;0;0;4;4;4
"801";801;0;0;0;0;0;0;0;0;1
"802";802;0;0;0;0;0;0;4;4;4
"803";803;0;0;0;0;0;0;4;4;4
"804";804;0;0;0;0;5;5;5;5;5
"805";805;0;0;0;0;0;0;4;4;4
"806";806;0;0;0;0;0;0;4;4;4
"807";807;0;0;0;0;0;0;4;4;4
"808";808;0;0;0;0;0;0;4;4;4
"809";809;0;0;0;0;0;0;0;0;1
"810";810;0;0;0;0;5;5;5;5;5
"811";811;0;0;0;0;0;0;4;4;4
"812";812;0;0;0;0;0;0;4;4;4
"813";813;0;0;0;0;5;5;5;5;5
"814";814;0;0;0;0;0;0;0;0;1
"815";815;0;0;0;0;0;0;0;0;1
"816";816;0;0;0;0;0;0;0;0;1
"817";817;0;0;0;0;0;0;0;0;1
"818";818;0;0;0;0;0;0;4;4;4
"819";819;0;0;0;0;0;0;0;0;2
"820";820;0;0;0;0;0;0;0;0;2
"821";821;0;0;0;0;0;0;0;0;2
"822";822;0;0;0;0;0;0;0;0;1
"823";823;0;0;0;0;0;0;0;0;1
"824";824;0;0;0;0;0;0;0;0;1
"825";825;0;0;0;0;0;0;0;0;1
"826";826;0;0;0;0;0;0;0;0;1
"827";827;0;0;0;0;0;0;0;0;1
"828";828;0;0;0;0;0;0;0;0;1
"829";829;0;0;0;0;0;0;0;0;1
"830";830;0;0;0;0;0;0;0;0;2
"831";831;0;0;0;0;0;0;0;0;2
"832";832;0;0;0;0;0;0;0;0;2
"833";833;0;0;0;0;0;0;0;0;2
"834";834;0;0;0;0;0;0;0;0;2
"835";835;0;0;0;0;0;0;0;0;2
"836";836;0;0;0;0;0;0;0;0;2
"837";837;0;0;0;0;0;0;0;0;2
"838";838;0;0;0;0;0;0;0;0;1
"839";839;0;0;0;0;0;0;0;0;2
"840";840;0;0;0;0;0;0;0;0;2
"841";841;0;0;0;0;0;0;0;0;2
"842";842;0;0;0;0;0;0;0;0;2
"843";843;0;0;0;0;0;0;0;0;2
"844";844;0;0;0;0;0;0;0;0;2
"845";845;0;0;0;0;0;0;0;0;2
"846";846;0;0;0;0;0;0;0;0;2
"847";847;0;0;0;0;0;0;0;0;2
"848";848;0;0;0;0;0;0;0;0;2
"849";849;0;0;0;0;0;0;0;0;2
"850";850;0;0;0;0;0;0;0;0;2
"851";851;0;0;0;0;0;0;0;0;0
"852";852;0;0;0;0;0;0;0;0;2
"853";853;0;0;0;0;0;0;4;4;4
"854";854;0;0;0;0;5;5;5;5;5
"855";855;0;0;0;0;0;0;0;0;2
"856";856;0;0;0;0;0;0;0;0;2
"857";857;0;0;0;0;0;0;0;0;0
"858";858;0;0;0;0;0;0;0;0;2
"859";859;0;0;0;0;0;0;0;0;2
"860";860;0;0;0;0;0;0;0;0;2
"861";861;0;0;0;0;0;0;0;0;1
"862";862;0;0;0;0;0;0;0;0;1
"863";863;0;0;0;0;0;0;0;0;1
"864";864;0;0;0;0;0;0;0;0;1
"865";865;0;0;0;0;0;0;0;0;2
"866";866;0;0;0;0;0;0;0;0;1
"867";867;0;0;0;0;0;0;0;0;1
"868";868;0;0;0;0;0;0;0;0;2
"869";869;0;0;0;0;0;0;0;0;2
"870";870;0;0;0;0;0;0;0;0;1
"871";871;0;0;0;0;0;0;0;0;2
"872";872;0;0;0;0;0;0;0;0;1
"873";873;0;0;0;0;0;0;0;0;1
"874";874;0;0;0;0;0;0;3;3;3
"875";875;0;0;0;0;0;0;0;0;1
"876";876;0;0;0;0;5;5;5;5;5
"877";877;0;0;0;0;0;0;0;0;2
"878";878;0;0;0;0;0;0;0;0;1
"879";879;0;0;0;0;0;0;0;0;1
"880";880;0;0;0;0;0;0;0;0;2
"881";881;0;0;0;0;0;0;3;3;3
"882";882;0;0;0;0;0;0;4;4;4
"883";883;0;0;0;0;0;0;4;4;4
"884";884;0;0;0;0;0;0;0;0;1
"885";885;0;0;0;0;0;0;0;0;1
"886";886;0;0;0;0;0;0;0;0;1
"887";887;0;0;0;0;0;0;0;0;1
"888";888;0;0;0;0;0;0;0;0;1
"889";889;0;0;0;0;0;0;0;0;1
"890";890;0;0;0;0;0;0;0;0;1
"891";891;0;0;0;0;0;0;0;0;1
"892";892;0;0;0;0;0;0;0;0;1
"893";893;0;0;0;0;0;0;4;4;4
"894";894;0;0;0;0;0;0;0;0;2
"895";895;0;0;0;0;0;0;0;0;1
"896";896;0;0;0;0;0;0;0;0;1
"897";897;0;0;0;0;0;0;0;0;2
"898";898;0;0;0;0;0;0;0;0;1
"899";899;0;0;0;0;0;0;0;0;2
"900";900;0;0;0;0;0;0;0;0;1
"901";901;0;0;0;0;0;0;0;0;1
"902";902;0;0;0;0;0;0;0;0;1
"903";903;0;0;0;0;0;0;0;0;1
"904";904;0;0;0;0;0;0;0;0;1
"905";905;0;0;0;0;0;0;0;0;1
"906";906;0;0;0;0;0;0;0;0;1
"907";907;0;0;0;0;0;0;0;0;1
"908";908;0;0;0;0;0;0;0;0;1
"909";909;0;0;0;0;0;0;0;0;1
"910";910;0;0;0;0;0;0;0;0;2
"911";911;0;0;0;0;0;0;4;4;4
"912";912;0;0;0;0;0;0;0;0;1
"913";913;0;0;0;0;5;5;5;5;5
"914";914;0;0;0;0;5;5;5;5;5
"915";915;0;0;0;0;0;0;4;4;4
"916";916;0;0;0;0;0;0;0;0;1
"917";917;0;0;0;0;0;0;0;0;1
"918";918;0;0;0;0;0;0;0;0;1
"919";919;0;0;0;0;0;0;0;0;2
"920";920;0;0;0;0;0;0;0;0;2
"921";921;0;0;0;0;0;0;0;0;1
"922";922;0;0;0;0;0;0;0;0;1
"923";923;0;0;0;0;0;0;4;4;4
"924";924;0;0;0;0;0;0;0;0;0
"925";925;0;0;0;0;0;0;0;0;1
"926";926;0;0;0;0;0;0;3;3;3
"927";927;0;0;0;0;0;0;3;3;3
"928";928;0;0;0;0;0;0;3;3;3
"929";929;0;0;0;0;0;0;3;3;3
"930";930;0;0;0;0;5;5;5;5;5
"931";931;0;0;0;0;0;0;3;3;3
"932";932;0;0;0;0;0;0;0;0;2
"933";933;0;0;0;0;0;0;0;0;2
"934";934;0;0;0;0;0;0;4;4;4
"935";935;0;0;0;0;0;0;3;3;3
"936";936;0;0;0;0;0;0;3;3;3
"937";937;0;0;0;0;0;0;3;3;3
"938";938;0;0;0;0;0;0;4;4;4
"939";939;0;0;0;0;0;0;4;4;4
"940";940;0;0;0;0;0;0;4;4;4
"941";941;0;0;0;0;0;0;0;0;0
"942";942;0;0;0;0;0;0;0;0;2
"943";943;0;0;0;0;0;0;4;4;4
"944";944;0;0;0;0;0;0;3;3;3
"945";945;0;0;0;0;0;0;0;0;2
"946";946;0;0;0;0;0;0;0;0;2
"947";947;0;0;0;0;0;0;0;0;2
"948";948;0;0;0;0;0;0;4;4;4
"949";949;0;0;0;0;0;0;0;0;0
"950";950;0;0;0;0;0;0;0;0;1
"951";951;0;0;0;0;0;0;0;0;2
"952";952;0;0;0;0;0;0;0;0;2
"953";953;0;0;0;0;0;0;0;0;2
"954";954;0;0;0;0;0;0;0;0;2
"955";955;0;0;0;0;0;0;3;3;3
"956";956;0;0;0;0;0;0;0;0;2
"957";957;0;0;0;0;0;0;4;4;4
"958";958;0;0;0;0;0;0;0;0;2
"959";959;0;0;0;0;0;0;0;0;2
"960";960;0;0;0;0;0;0;0;0;2
"961";961;0;0;0;0;0;0;0;0;2
"962";962;0;0;0;0;0;0;0;0;2
"963";963;0;0;0;0;0;0;4;4;4
"964";964;0;0;0;0;0;0;0;0;2
"965";965;0;0;0;0;0;0;0;0;2
"966";966;0;0;0;0;0;0;0;0;2
"967";967;0;0;0;0;0;0;4;4;4
"968";968;0;0;0;0;0;0;0;0;2
"969";969;0;0;0;0;0;0;0;0;2
"970";970;0;0;0;0;0;0;0;0;2
"971";971;0;0;0;0;0;0;0;0;2
"972";972;0;0;0;0;0;0;0;0;2
"973";973;0;0;0;0;0;0;0;0;2
"974";974;0;0;0;0;0;0;0;0;2
"975";975;0;0;0;0;0;0;0;0;2
"976";976;0;0;0;0;0;0;0;0;2
"977";977;0;0;0;0;0;0;0;0;2
"978";978;0;0;0;0;0;0;0;0;2
"979";979;0;0;0;0;0;0;0;0;2
"980";980;0;0;0;0;0;0;4;4;4
"981";981;0;0;0;0;0;0;0;0;1
"982";982;0;0;0;0;0;0;0;0;2
"983";983;0;0;0;0;0;0;0;0;2
"984";984;0;0;0;0;0;0;0;0;2
"985";985;0;0;0;0;0;0;0;0;2
"986";986;0;0;0;0;0;0;0;0;1
"987";987;0;0;0;0;0;0;0;0;2
"988";988;0;0;0;0;0;0;0;0;2
"989";989;0;0;0;0;0;0;0;0;1
"990";990;0;0;0;0;0;0;0;0;2
"991";991;0;0;0;0;0;0;0;0;1
"992";992;0;0;0;0;0;0;0;0;2
"993";993;0;0;0;0;0;0;0;0;2
"994";994;0;0;0;0;0;0;0;0;1
"995";995;0;0;0;0;0;0;0;0;2
"996";996;0;0;0;0;0;0;0;0;2
"997";997;0;0;0;0;0;0;0;0;0
"998";998;0;0;0;0;0;0;0;0;2
"999";999;0;0;0;0;0;0;4;4;4
"1000";1000;0;0;0;0;0;0;4;4;4
"1001";1001;0;0;0;0;0;0;0;0;1
"1002";1002;0;0;0;0;0;0;0;0;1
"1003";1003;0;0;0;0;0;0;0;0;2
"1004";1004;0;0;0;0;0;0;0;0;2
"1005";1005;0;0;0;0;0;0;0;0;2
"1006";1006;0;0;0;0;0;0;0;0;2
"1007";1007;0;0;0;0;0;0;0;0;2
"1008";1008;0;0;0;0;0;0;0;0;2
"1009";1009;0;0;0;0;0;0;0;0;2
"1010";1010;0;0;0;0;0;0;0;0;2
"1011";1011;0;0;0;0;0;0;0;0;2
"1012";1012;0;0;0;0;0;0;0;0;2
"1013";1013;0;0;0;0;0;0;0;0;2
"1014";1014;0;0;0;0;0;0;0;0;1
"1015";1015;0;0;0;0;0;0;0;0;2
"1016";1016;0;0;0;0;0;0;0;0;2
"1017";1017;0;0;0;0;0;0;0;0;2
"1018";1018;0;0;0;0;0;0;0;0;1
"1019";1019;0;0;0;0;0;0;0;0;1
"1020";1020;0;0;0;0;0;0;0;0;0
"1021";1021;0;0;0;0;0;0;0;0;0
"1022";1022;0;0;0;0;0;0;0;0;0
"1023";1023;0;0;0;0;0;0;0;0;0
"1024";1024;0;0;0;0;0;0;0;0;0
"1025";1025;0;0;0;0;0;0;0;0;0
"1026";1026;0;0;0;0;0;0;0;0;0
"1027";1027;0;0;0;0;0;0;0;0;0
"1028";1028;0;0;0;0;0;0;0;0;2
"1029";1029;0;0;0;0;0;0;0;0;0
"1030";1030;0;0;0;0;0;0;0;0;0
"1031";1031;0;0;0;0;0;0;0;0;2
"1032";1032;0;0;0;0;0;0;0;0;0
"1033";1033;0;0;0;0;0;0;0;0;2
"1034";1034;0;0;0;0;0;0;0;0;2
"1035";1035;0;0;0;0;0;0;0;0;2
"1036";1036;0;0;0;0;0;0;3;3;3
"1037";1037;0;0;0;0;0;0;0;0;2
"1038";1038;0;0;0;0;0;0;0;0;0
"1039";1039;0;0;0;0;0;0;0;0;2
"1040";1040;0;0;0;0;0;0;3;3;3
"1041";1041;0;0;0;0;5;5;5;5;5
"1042";1042;0;0;0;0;5;5;5;5;5
"1043";1043;0;0;0;0;5;5;5;5;5
"1044";1044;0;0;0;0;5;5;5;5;5
"1045";1045;0;0;0;0;5;5;5;5;5
"1046";1046;0;0;0;0;0;0;4;4;4
"1047";1047;0;0;0;0;5;5;5;5;5
"1048";1048;0;0;0;0;5;5;5;5;5
"1049";1049;0;0;0;0;5;5;5;5;5
"1050";1050;0;0;0;0;5;5;5;5;5
"1051";1051;0;0;0;0;5;5;5;5;5
"1052";1052;0;0;0;0;0;0;0;0;2
"1053";1053;0;0;0;0;5;5;5;5;5
"1054";1054;0;0;0;0;5;5;5;5;5
"1055";1055;0;0;0;0;5;5;5;5;5
"1056";1056;0;0;0;0;5;5;5;5;5
"1057";1057;0;0;0;0;0;0;0;0;1
"1058";1058;0;0;0;0;5;5;5;5;5
"1059";1059;0;0;0;0;0;0;4;4;4
"1060";1060;0;0;0;0;0;0;0;0;2
"1061";1061;0;0;0;0;0;0;0;0;2
"1062";1062;0;0;0;0;0;0;4;4;4
"1063";1063;0;0;0;0;0;0;0;0;2
"1064";1064;0;0;0;0;0;0;0;0;2
"1065";1065;0;0;0;0;0;0;4;4;4
"1066";1066;0;0;0;0;0;0;4;4;4
"1067";1067;0;0;0;0;5;5;5;5;5
"1068";1068;0;0;0;0;0;0;0;0;2
"1069";1069;0;0;0;0;5;5;5;5;5
"1070";1070;0;0;0;0;0;0;0;0;1
"1071";1071;0;0;0;0;0;0;4;4;4
"1072";1072;0;0;0;0;0;0;4;4;4
"1073";1073;0;0;0;0;0;0;0;0;2
"1074";1074;0;0;0;0;0;0;0;0;2
"1075";1075;0;0;0;0;0;0;3;3;3
"1076";1076;0;0;0;0;0;0;0;0;2
"1077";1077;0;0;0;0;0;0;4;4;4
"1078";1078;0;0;0;0;0;0;4;4;4
"1079";1079;0;0;0;0;0;0;0;0;2
"1080";1080;0;0;0;0;0;0;4;4;4
"1081";1081;0;0;0;0;0;0;4;4;4
"1082";1082;0;0;0;0;0;0;3;3;3
"1083";1083;0;0;0;0;0;0;3;3;3
"1084";1084;0;0;0;0;0;0;3;3;3
"1085";1085;0;0;0;0;0;0;4;4;4
"1086";1086;0;0;0;0;0;0;4;4;4
"1087";1087;0;0;0;0;0;0;4;4;4
"1088";1088;0;0;0;0;0;0;4;4;4
"1089";1089;0;0;0;0;0;0;3;3;3
"1090";1090;0;0;0;0;0;0;4;4;4
"1091";1091;0;0;0;0;0;0;0;0;1
"1092";1092;0;0;0;0;0;0;4;4;4
"1093";1093;0;0;0;0;0;0;4;4;4
"1094";1094;0;0;0;0;0;0;4;4;4
"1095";1095;0;0;0;0;0;0;3;3;3
"1096";1096;0;0;0;0;0;0;3;3;3
"1097";1097;0;0;0;0;0;0;3;3;3
"1098";1098;0;0;0;0;0;0;4;4;4
"1099";1099;0;0;0;0;0;0;4;4;4
"1100";1100;0;0;0;0;0;0;3;3;3
"1101";1101;0;0;0;0;0;0;4;4;4
"1102";1102;0;0;0;0;0;0;4;4;4
"1103";1103;0;0;0;0;0;0;4;4;4
"1104";1104;0;0;0;0;0;0;4;4;4
"1105";1105;0;0;0;0;0;0;0;0;2
"1106";1106;0;0;0;0;0;0;4;4;4
"1107";1107;0;0;0;0;0;0;4;4;4
"1108";1108;0;0;0;0;5;5;5;5;5
"1109";1109;0;0;0;0;5;5;5;5;5
"1110";1110;0;0;0;0;0;0;0;0;0
"1111";1111;0;0;0;0;0;0;3;3;3
"1112";1112;0;0;0;0;5;5;5;5;5
"1113";1113;0;0;0;0;0;0;3;3;3
"1114";1114;0;0;0;0;0;0;0;0;0
"1115";1115;0;0;0;0;5;5;5;5;5
"1116";1116;0;0;0;0;0;0;3;3;3
"1117";1117;0;0;0;0;5;5;5;5;5
"1118";1118;0;0;0;0;0;0;0;0;1
"1119";1119;0;0;0;0;0;0;3;3;3
"1120";1120;0;0;0;0;0;0;4;4;4
"1121";1121;0;0;0;0;5;5;5;5;5
"1122";1122;0;0;0;0;0;0;4;4;4
"1123";1123;0;0;0;0;5;5;5;5;5
"1124";1124;0;0;0;0;0;0;4;4;4
"1125";1125;0;0;0;0;0;0;4;4;4
"1126";1126;0;0;0;0;0;0;4;4;4
"1127";1127;0;0;0;0;0;0;4;4;4
"1128";1128;0;0;0;0;0;0;0;0;1
"1129";1129;0;0;0;0;5;5;5;5;5
"1130";1130;0;0;0;0;0;0;0;0;0
"1131";1131;0;0;0;0;0;0;4;4;4
"1132";1132;0;0;0;0;0;0;3;3;3
"1133";1133;0;0;0;0;0;0;0;0;1
"1134";1134;0;0;0;0;0;0;4;4;4
"1135";1135;0;0;0;0;5;5;5;5;5
"1136";1136;0;0;0;0;0;0;3;3;3
"1137";1137;0;0;0;0;0;0;3;3;3
"1138";1138;0;0;0;0;5;5;5;5;5
"1139";1139;0;0;0;0;5;5;5;5;5
"1140";1140;0;0;0;0;0;0;3;3;3
"1141";1141;0;0;0;0;5;5;5;5;5
"1142";1142;0;0;0;0;0;0;0;0;1
"1143";1143;0;0;0;0;0;0;0;0;2
"1144";1144;0;0;0;0;0;0;0;0;2
"1145";1145;0;0;0;0;0;0;0;0;0
"1146";1146;0;0;0;0;0;0;0;0;0
"1147";1147;0;0;0;0;0;0;0;0;0
"1148";1148;0;0;0;0;0;0;0;0;1
"1149";1149;0;0;0;0;0;0;4;4;4
"1150";1150;0;0;0;0;0;0;3;3;3
"1151";1151;0;0;0;0;0;0;0;0;2
"1152";1152;0;0;0;0;0;0;0;0;2
"1153";1153;0;0;0;0;0;0;4;4;4
"1154";1154;0;0;0;0;0;0;3;3;3
"1155";1155;0;0;0;0;0;0;3;3;3
"1156";1156;0;0;0;0;0;0;4;4;4
"1157";1157;0;0;0;0;5;5;5;5;5
"1158";1158;0;0;0;0;0;0;4;4;4
"1159";1159;0;0;0;0;5;5;5;5;5
"1160";1160;0;0;0;0;0;0;4;4;4
"1161";1161;0;0;0;0;0;0;0;0;1
"1162";1162;0;0;0;0;0;0;0;0;1
"1163";1163;0;0;0;0;0;0;3;3;3
"1164";1164;0;0;0;0;0;0;3;3;3
"1165";1165;0;0;0;0;0;0;0;0;0
"1166";1166;0;0;0;0;0;0;3;3;3
"1167";1167;0;0;0;0;0;0;3;3;3
"1168";1168;0;0;0;0;0;0;3;3;3
"1169";1169;0;0;0;0;0;0;4;4;4
"1170";1170;0;0;0;0;0;0;4;4;4
"1171";1171;0;0;0;0;0;0;0;0;1
"1172";1172;0;0;0;0;0;0;0;0;0
"1173";1173;0;0;0;0;0;0;4;4;4
"1174";1174;0;0;0;0;0;0;4;4;4
"1175";1175;0;0;0;0;0;0;4;4;4
"1176";1176;0;0;0;0;0;0;4;4;4
"1177";1177;0;0;0;0;0;0;0;0;0
"1178";1178;0;0;0;0;5;5;5;5;5
"1179";1179;0;0;0;0;0;0;0;0;0
"1180";1180;0;0;0;0;0;0;0;0;0
"1181";1181;0;0;0;0;5;5;5;5;5
"1182";1182;0;0;0;0;0;0;0;0;0
"1183";1183;0;0;0;0;0;0;0;0;0
"1184";1184;0;0;0;0;0;0;0;0;0
"1185";1185;0;0;0;0;0;0;0;0;0
"1186";1186;0;0;0;0;0;0;3;3;3
"1187";1187;0;0;0;0;0;0;0;0;0
"1188";1188;0;0;0;0;0;0;0;0;2
"1189";1189;0;0;0;0;0;0;0;0;2
"1190";1190;0;0;0;0;0;0;0;0;1
"1191";1191;0;0;0;0;0;0;0;0;1
"1192";1192;0;0;0;0;0;0;0;0;0
"1193";1193;0;0;0;0;5;5;5;5;5
"1194";1194;0;0;0;0;5;5;5;5;5
"1195";1195;0;0;0;0;0;0;0;0;1
