"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"acumular";-2,41356840346091;-0,279878770311233;0,848540058092545;-0,0463327339256883;-0,937648521274842;-0,108730257962543;0,32964979553596;-0,0179998293770115;0,915217629979356;0,00933008516672216;0,0752441037915376;0,000208181062385444;0,00115177864064816;1,54877992626893e-05;0,00014236213606822;4,24449133268694e-07;0,000197719633559612;1,3519069069812;0,000361362740092955
"acontecimento";0,910044053687153;-1,43232299042053;0,454322134140505;-0,512738192642759;0,497281558309293;-0,782673987915979;0,248258332027365;-0,280179015959743;0,308667890844204;0,579681028967472;0,0511701905683621;0,0604808896199646;0,000163747481641998;0,000405631545947513;4,08110330659691e-05;5,19805814660048e-05;0,000197719633559612;0,877740328702653;0,000152328758577284
"abril";-0,712696618986044;-1,65590328804806;1,11191761297211;0,324762845616064;-0,332593670646139;-0,77275931740838;0,518897873937758;0,151556867305761;0,146202482393176;0,598350731885649;0,236708138367541;0,018738647353636;8,36908440509686e-05;0,000451791949411518;0,000203710666650892;1,73780573869116e-05;0,000164766361299677;0,998795757658466;0,000164369762986316
"viés";1,25070297490795;2,21587292326497;0,0499041052942124;0,766469049286429;0,470564461689049;0,833699983310794;0,0187759195548191;0,288376299420995;0,27681109914851;0,658726864576228;0,000293136773051603;0,0641688995022121;0,000206189669998498;0,00064721450102931;3,28269916986205e-07;7,74368685842013e-05;0,000131813089039742;1,27383095042267;0,000213885888124264
"vizinho";1,46305372081415;-1,11909114850355;-0,381633971950846;-0,928183679529874;0,697478689754838;-0,533502096929253;-0,181935604233376;-0,442491159032812;0,575622861482347;0,255322418466002;0,0260515857646839;0,143003134286968;0,000282149369272803;0,000165078099078495;1,91978499369906e-05;0,000113560264014449;0,000131813089039742;1,03333376314126;0,00014074720438248
"visível";-0,27251066703889;-0,192583705870023;-1,4054547569394;-0,818100528935874;-0,164152863290165;-0,116007079961694;-0,846606942338373;-0,492801055251379;0,0405941332886018;0,0153700711839387;0,718211939367928;0,225823856159531;1,22358900102123e-05;6,11093451634999e-06;0,000325463499934685;0,000110276226758907;0,000164766361299677;0,724771711229374;8,65507864954779e-05
"visar";0,33445696577204;0,622232472631261;-0,597269810841237;2,59258410495648;0,121502216329765;0,226045895987042;-0,216977408727471;0,941839300749487;0,0233458074017049;0,0612596190003352;0,0495213135764337;0,865873260021528;1,47448048445844e-05;5,1034502075636e-05;4,70218449802052e-05;0,000885980668460161;0,000131813089039742;1,17296528818498;0,000181354717891898
"ventura";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,09448046516949;0,261706738924147;0,204560349087165;0,734143703908139;0,0075487106806426;0,0537472363240563;0,000361303039503151;0,00171037247012689;2,00447349684818e-05;0,000153796369741917;0,000131813089039742;1,96153099232865;0,000507164546743006
"veem";0,0123801108846602;-0,0402430598758168;1,79894126797044;0,345075017885996;0,00675688187671519;-0,0219640683731998;0,981835604225946;0,188336853860502;6,88084178760976e-05;0,000551207391550168;0,966382581725855;0,03299740246472;2,52532698735387e-08;2,66839759468889e-07;0,000533215198973029;1,96198457735814e-05;0,000164766361299677;0,799747907215438;0,000105384023445507
"variar";-0,357450965401367;1,14140192283739;-1,23283952604138;-0,140239437409353;-0,207409550170801;0,662294083089039;-0,715350401255478;-0,0813733950798525;0,0597464204589011;0,461845463203327;0,472731631576824;0,00567648476094868;2,10523944945576e-05;0,000214657343547236;0,000250427288105504;3,24047647216961e-06;0,000164766361299677;0,783627904857581;0,000101178523243835
"variante";0,177208857862553;-2,41624694848006;-1,24175693612474;0,83718379029732;0,062216898592613;-0,848328876905772;-0,435972932185308;0,293929883712176;0,00530834112450188;0,748188705381659;0,173373924844573;0,0731290286492677;3,10449278042746e-06;0,000577168257698463;0,000152437911594335;6,92885420223345e-05;9,88598167798062e-05;1,30333296058868;0,000167930877824772
"valorização";-2,48677111730131;-0,232776964893466;0,0897621823875774;0,0331744335703377;-0,994917521144083;-0,0931303565816627;0,0359124196723212;0,0132725625545217;0,992438361640031;0,0065925351861753;0,000860084935666757;0,000109018238127987;0,00101892021845449;8,92788429859189e-06;1,32756366357686e-06;1,81332472601454e-07;0,000164766361299677;1,33762201181107;0,000294805352679347
"urgência";-0,349530887963339;0,800654055172111;-1,40212404813135;-1,62144365421533;-0,150998999172881;0,345886344177337;-0,605724230032195;-0,700471338680127;0,0345252471738873;0,137339679990065;0,369539760581883;0,458595312254166;2,01298098003758e-05;0,00010562296778217;0,000323922732213184;0,000433183866703215;0,000164766361299677;1,00801391166427;0,000167417789182875
"urgente";-1,15954791619652;0,518979455707276;-1,91653247223167;-0,963894734958738;-0,465082901761686;0,208157392931861;-0,768701725091054;-0,386608396311796;0,294508789207314;0,0447261723648429;0,535150389411696;0,125614649016147;0,000221536836808096;4,43781182769097e-05;0,000605202780781392;0,000153083282818357;0,000164766361299677;1,14495635900823;0,000215996352737328
"unir";1,46305372081415;-1,11909114850355;-0,381633971950846;-0,928183679529874;0,697478689754838;-0,533502096929253;-0,181935604233376;-0,442491159032812;0,575622861482347;0,255322418466002;0,0260515857646839;0,143003134286968;0,000282149369272803;0,000165078099078495;1,91978499369906e-05;0,000113560264014449;0,000131813089039742;1,03333376314126;0,00014074720438248
"unidade";0,614526582118741;-0,904146867447321;-0,894377041647135;-0,672306322913011;0,392844771001837;-0,577988616651476;-0,571743117936076;-0,42978128392307;0,208820906468825;0,342697655574696;0,294209394062588;0,154272043893893;6,22228498204939e-05;0,000134693461727213;0,00013179830828206;7,44737019423999e-05;0,000164766361299677;0,72061458704945;8,55607630442974e-05
"ue";0,76856702396764;-2,89062238953159;-0,901038459263229;0,934379927645896;0,23571540319355;-0,886538455047518;-0,276343685189217;0,286569335546051;0,0737974944972913;0,791409735162304;0,0674663790295481;0,0673263913108595;9,73267103292815e-05;0,0013767379224381;0,000133768916013882;0,000143851883145645;0,000164766361299677;1,51603874966046;0,000378694636932718
"título";-1,58405390277042;0,18996899256423;-0,405394101044483;-0,669500964256361;-0,891397465090727;0,106901588463266;-0,228128142231634;-0,376749466271421;0,858568310531633;0,00936140258285839;0,0374035147434164;0,0946667721420922;0,000330748931243947;4,75689951042885e-06;2,16627400199913e-05;5,90827840427333e-05;0,000131813089039742;0,916076816195831;0,000110617113711394
"tratamento";0,151283705185657;1,30545268304329;1,58074588240194;0,363023175722347;0,0724713974363187;0,625367947665184;0,757245223130854;0,17390370505589;0,0074835091553312;0,422458253746744;0,543460180552484;0,0265980565454427;2,26258084637521e-06;0,000168477562874672;0,000247026713049233;1,3028322623562e-05;9,88598167798062e-05;0,937106325145209;8,68155537428813e-05
"tratado";0,33445696577204;0,622232472631261;-0,597269810841237;2,59258410495648;0,121502216329765;0,226045895987042;-0,216977408727471;0,941839300749487;0,0233458074017049;0,0612596190003352;0,0495213135764337;0,865873260021528;1,47448048445844e-05;5,1034502075636e-05;4,70218449802052e-05;0,000885980668460161;0,000131813089039742;1,17296528818498;0,000181354717891898
"teste";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,00021276982813896;0,000245238895037271;1,83692434614277e-05;0,00113666063909789;0,000131813089039742;1,55676293324479;0,000319450448866396
"tecnológico";-0,0927253409489914;1,46245870110252;-0,948513703281289;0,628047067375767;-0,0499832220828131;0,788332480592994;-0,511292496684164;0,338546245565937;0,00347820944342399;0,655943772922611;0,242085452442436;0,0984925651915318;8,49995602791805e-07;0,00021143993795859;8,89420264923599e-05;3,89945744585087e-05;9,88598167798062e-05;0,84250005479507;7,01713249518581e-05
"tecnocrata";0,598686427242686;-0,222651132116769;-0,555807997467182;2,29010211069894;0,245200884618822;-0,091190065570475;-0,227639389262326;0,937945204465418;0,0933717531334774;0,0097905489646232;0,0535289706906735;0,843308727211228;5,90564552436256e-05;8,16804960009207e-06;5,0900041199578e-05;0,000864128332799666;0,000164766361299677;1,04988328071624;0,000181614529613047
"sustentável";-1,08252769527207;-0,474258305334858;-1,91986318103971;-0,160551609679284;-0,478955237792784;-0,209831582507245;-0,849427252919734;-0,0710347039875312;0,30757872669611;0,0447557348951706;0,643489468087486;0,00417607032123241;0,000193084131521628;3,70594048934113e-05;0,000607308151636447;4,24715273357433e-06;0,000164766361299677;1,04594833416811;0,000180255703840545
"suspenso";-2,77958197266288;-0,0443697432223954;-2,94534932043229;0,351203103554442;-0,683737540300353;-0,0109143243095563;-0,7245139447168;0,0863909568171919;0,569183070747383;0,000109953073183369;0,425098176823462;0,00560879935597053;0,00076379845212738;1,9462276217175e-07;0,000857617078300695;1,21937276688465e-05;9,88598167798062e-05;1,9742532562841;0,000385323527313157
"sucessor";-0,81316846513087;-1,54432038196968;2,96496604308793;0,0641456636190407;-0,23630924539457;-0,448784230770651;0,861628209045063;0,018640926222723;0,0794835456336005;0,217335926142004;0,702875239339247;0,000305288885151038;6,53703571492086e-05;0,000235773292246125;0,0008690789860276;4,06775142799096e-07;9,88598167798062e-05;1,54557924116091;0,000236157832074166
"sombrio";1,39887020337711;-0,291393014301774;-0,378858381277474;-1,59763628392942;0,642676740240282;-0,133873401626648;-0,174057227685819;-0,733994960051745;0,529996160885172;0,0174347890307536;0,0258579626820219;0,426711087402054;0,0001934526309131;8,39417604796748e-06;1,41897126208582e-05;0,000252333918380788;9,88598167798062e-05;1,02965189129172;0,000104809498837468
"silêncio";0,0973204092471371;-1,37422868858323;1,62632603707242;-0,332786073640525;0,0451135145630246;-0,637032729670209;0,753894110446838;-0,154265168998919;0,00289743587603394;0,437990349494047;0,538200170820074;0,0209120438098474;1,5605453858878e-06;0,000311162012872401;0,000435796543013854;1,82473094986287e-05;0,000164766361299677;0,968827312750632;0,000154654050275425
"significado";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,00021276982813896;0,000245238895037271;1,83692434614277e-05;0,00113666063909789;0,000131813089039742;1,55676293324479;0,000319450448866396
"sessão";-0,475257341323382;-0,699484959407393;0,233453043070849;-0,487258206727781;-0,473586249309841;-0,697025441946804;0,232632179336843;-0,485544917469528;0,289723875093903;0,475799430745958;0,0464995036145781;0,187977190545563;2,9772561850889e-05;6,4493403867022e-05;7,18385597034729e-06;3,12951374182526e-05;0,000131813089039742;0,47313606689597;2,95073799245749e-05
"servidor";-1,82315951674891;0,143101245406905;-0,913385144922044;-0,4653601506942;-0,869629585004097;0,0682579201180863;-0,435675944551404;-0,221972323873938;0,825195701372739;0,00385420656013427;0,137764756412467;0,033185335654659;0,000547668658721434;3,37408001664259e-06;0,000137460031464487;3,56818147126687e-05;0,000164766361299677;1,07546319937942;0,000190572248932219
"seringa";-2,53557292652824;-0,201375761281621;-0,416089734749067;0,0861792119010217;-0,983235280462928;-0,0780887629184761;-0,161349769420323;0,0334182624751383;0,977128378696043;0,0046725541725718;0,0175023368865201;0,000696730244865373;0,000635582620352893;4,0089827883496e-06;1,7115666054526e-05;7,34217679155197e-07;9,88598167798062e-05;1,37451554699663;0,00018677515872953
"separar";0,164483834249036;0,737539570267832;1,29860501225197;-2,10565051895428;0,0635876182124177;0,285124582758298;0,502026233184642;-0,814021036774491;0,00629494333140345;0,0959525618029324;0,260988969831724;0,636763525033942;2,67464559374524e-06;5,37762424415927e-05;0,0001667147213319;0,000438321107359035;9,88598167798062e-05;1,11090436341674;0,000122003740656925
"sentimento";1,34752338942747;0,370765493059649;-0,376637908738776;-2,13319836744905;0,522717059095459;0,143823439108215;-0,14610140465424;-0,827487809004905;0,376475671968875;0,0216074466054488;0,0195629783150904;0,582353903110587;0,000299185936376146;2,26499457661248e-05;2,33731157811768e-05;0,000749775139209008;0,000164766361299677;1,17683944731751;0,00022819335081437
"secretário";-0,19549044611444;-1,18582146691216;-1,40878546574745;-0,0147574036564211;-0,105565948262969;-0,640350309251862;-0,760752131608808;-0,00796908156819852;0,0157624971255522;0,439696593729797;0,544485465206466;5,5443938185775e-05;6,29679603934998e-06;0,000231689934651964;0,000327007923367372;3,58829767808855e-08;0,000164766361299677;0,834377129254669;0,000114707901176969
"sanção";0,546807711678233;-2,71273159913726;-1,0288078880863;0,89793137614018;0,177196849978842;-0,879079581247837;-0,333392366473337;0,290980920625411;0,0422333799866653;0,788026406480244;0,0994438134476764;0,070296400085417;3,94119387795143e-05;0,000970001018777805;0,000139516993421022;0,000106278357115534;0,000131813089039742;1,42579167536716;0,000267960443095801
"sangue";0,76093200979953;-0,998350478282856;0,623178709762799;-0,831320657905063;0,466981781525423;-0,612684811430277;0,38244297827662;-0,510179092018574;0,286708497912875;0,374158364504751;0,127907701404555;0,211225436177821;9,54026104820325e-05;0,00016422323823364;6,39872972223072e-05;0,000113869049670419;0,000164766361299677;0,761508814850844;9,55473003189114e-05
"salvini";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,0944804651694899;0,261706738924147;0,204560349087165;0,734143703908139;0,0075487106806426;0,0537472363240561;0,000451628799378939;0,00213796558765861;2,50559187106023e-05;0,000192245462177396;0,000164766361299677;1,96153099232865;0,000633955683428757
"ruptura";0,0203001883226876;-0,380990927541093;1,62965674588047;-1,13612919891998;0,0100351759677986;-0,188338696135972;0,805602980231632;-0,561633037688321;0,000154130081265266;0,0411582671509156;0,660696752661081;0,297990850106739;6,78998296211334e-08;2,39165107211201e-05;0,000437583389803222;0,000212678698450958;0,000164766361299677;0,876204999704237;0,000126496935593934
"rousseff";-1,3069230127821;-1,13274734814183;3,63595140049971;-0,139060030390903;-0,324400952889451;-0,281167532843403;0,902506182419253;-0,0345171107451962;0,148704529795634;0,0846897470706891;0,765566547296696;0,001039175836983;0,000281428814561958;0,000211414445844981;0,00217823478988925;3,18620115539428e-06;0,000164766361299677;1,81608959430832;0,000543429350582444
"romancista";1,39887020337711;-0,291393014301774;-0,378858381277474;-1,59763628392942;0,642676740240282;-0,133873401626648;-0,174057227685819;-0,733994960051745;0,529996160885172;0,0174347890307536;0,0258579626820219;0,426711087402054;0,0001934526309131;8,39417604796748e-06;1,41897126208582e-05;0,000252333918380788;9,88598167798062e-05;1,02965189129172;0,000104809498837468
"rival";1,54942890017217;-1,93470351522462;-0,174191705348434;1,92750049807691;0,492704459709186;-0,615218323383724;-0,0553913961847395;0,612927828691359;0,31789873790988;0,375763749494914;0,00267253291230315;0,303664979682905;0,000316447626268866;0,000493386633074872;3,9995716354308e-06;0,000489719655979271;0,000131813089039742;1,47257225704476;0,000285832604259922
"retrocesso";1,26060307170549;1,78993808868338;-0,161701547318258;-1,08503622172104;0,514791387196629;0,73095547071987;-0,0660339211637708;-0,443095304363069;0,333698733374628;0,510051930163794;0,00365215169988645;0,152597184761693;0,00020946682981524;0,000422313103713109;3,44656829962683e-06;0,000155184024576111;0,000131813089039742;1,16936595543317;0,000180243424204328
"resistir";1,26060307170549;1,78993808868338;-0,161701547318258;-1,08503622172104;0,514791387196629;0,73095547071987;-0,0660339211637708;-0,443095304363069;0,333698733374628;0,510051930163794;0,00365215169988645;0,152597184761693;0,00020946682981524;0,000422313103713109;3,44656829962683e-06;0,000155184024576111;0,000131813089039742;1,16936595543317;0,000180243424204328
"repassar";-1,9695649444297;0,23730485624244;-2,43094089633198;-0,306345815702148;-0,624745116327238;0,0752729938850174;-0,771093361180489;-0,0971727552363695;0,490383196360099;0,00539695454126029;0,496897016832597;0,00732283226604279;0,00063915937361207;9,27858610628172e-06;0,000973682469099605;1,54629537333115e-05;0,000164766361299677;1,50713404247265;0,000374259049294791
"renovável";-1,82315951674891;0,143101245406905;-0,913385144922044;-0,4653601506942;-0,869629585004097;0,0682579201180863;-0,435675944551404;-0,221972323873938;0,825195701372739;0,00385420656013427;0,137764756412467;0,033185335654659;0,000547668658721434;3,37408001664259e-06;0,000137460031464487;3,56818147126687e-05;0,000164766361299677;1,07546319937942;0,000190572248932219
"reino";1,57066397476279;-2,26819992240148;-0,21734551307294;1,75803522519528;0,479055972870917;-0,691805973748063;-0,0662908603541444;0,536204617078874;0,296995404905211;0,469554889234773;0,00378274567600961;0,229666960184008;0,000406476194822655;0,000847678588278861;7,78341001333612e-06;0,000509241391456439;0,000164766361299677;1,54439284733577;0,000392992365864015
"regulação";-0,485157438120916;-0,273550124825798;0,44505869568332;1,36424706427969;-0,315179881944606;-0,177710345702335;0,28912995275758;0,886275659976139;0,14966809052824;0,0360726629842821;0,0837762723715041;0,730482974115975;3,1025866969492e-05;9,86353005894807e-06;2,61091732160203e-05;0,000245326573834541;0,000131813089039742;0,67199717750215;5,95241819773091e-05
"registro";-0,774339595674999;1,51168642460288;-1,23611695495657;2,4103413474279;-0,242187826060885;0,47280553765455;-0,386616517804397;0,75387508821548;0,0864668642865111;0,249833539488072;0,146564409537292;0,517135186688127;7,90353666948027e-05;0,000301218723565366;0,000201408439508482;0,000765800489174265;0,000131813089039742;1,41109410127765;0,000262464451678717
"reflexão";0,598971490512603;1,32887291146669;0,799124649468869;-0,956802691657995;0,312288870188988;0,692841356758952;0,416643759971333;-0,498853177996743;0,133500461788366;0,498170380091609;0,158060059013127;0,210269099106899;5,9112707844014e-05;0,000290961447114933;0,00010521983216713;0,000150838889930137;0,000164766361299677;0,87844410235925;0,00012714427617639
"redor";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,0002659622851737;0,000306548618796588;2,29615543267846e-05;0,00142082579887237;0,000164766361299677;1,55676293324479;0,000399313061082994
"recomendar";1,24674293618894;2,38624685709761;0,134546366339201;1,50707115768942;0,403692189534457;0,772660658865336;0,0435657709739337;0,4879858050703;0,213358611435146;0,592553574774287;0,00165280992295461;0,192435003867614;0,000256107551067195;0,000938208340968863;2,98272007761854e-06;0,000374227818219752;0,000164766361299677;1,44634264678251;0,000344675913118998
"receio";-0,651231489667733;-0,416121270176188;2,80208859528007;0,843609602150534;-0,215165459204804;-0,137485557137337;0,925803940536713;0,278726766620136;0,068213791804025;0,0211145474561516;0,840016376497185;0,0706552842426403;6,98778180212967e-05;2,8530434240599e-05;0,00129369612070761;0,000117260456211788;0,000164766361299677;1,33612983126925;0,000294147980954258
"reajuste";-2,34036568962052;-0,326980575729001;1,60731793379751;-0,125839901421715;-0,818112944599108;-0,114301385814514;0,561864162322109;-0,0439893871102142;0,751701672980225;0,0111240394385204;0,235832835934923;0,001341451646334;0,00090247669563582;1,76162092045194e-05;0,000425669106357857;2,60918750244296e-06;0,000164766361299677;1,4464729885542;0,000344738039052417
"radicalismo";1,34752338942747;0,370765493059649;-0,376637908738776;-2,13319836744905;0,522717059095459;0,143823439108215;-0,14610140465424;-0,827487809004905;0,376475671968875;0,0216074466054488;0,0195629783150904;0,582353903110587;0,000299185936376146;2,26499457661248e-05;2,33731157811768e-05;0,000749775139209008;0,000164766361299677;1,17683944731751;0,00022819335081437
"radar";-1,02106256595376;0,765523712537016;-0,229692198731755;0,358295146855185;-0,759006601428722;0,569051859053397;-0,170741638120122;0,266338607241894;0,651124464359309;0,277470706386543;0,021916662279299;0,0494881669748511;0,000171780261581769;9,65574630027774e-05;8,69282708729786e-06;2,11519495584226e-05;0,000164766361299677;0,678062476809854;7,57544194387256e-05
"racial";1,34752338942747;0,370765493059649;-0,376637908738776;-2,13319836744905;0,522717059095459;0,143823439108215;-0,14610140465424;-0,827487809004905;0,376475671968875;0,0216074466054488;0,0195629783150904;0,582353903110587;0,000299185936376146;2,26499457661248e-05;2,33731157811768e-05;0,000749775139209008;0,000164766361299677;1,17683944731751;0,00022819335081437
"questionamento";0,354257159367109;-0,229637196531929;-1,02048111606618;-1,11042643705845;0,226203836014706;-0,146630246908732;-0,651607841736027;-0,709040630607184;0,0775037225506772;0,0246893867695759;0,427777419974751;0,470029470704998;1,654229683818e-05;6,95093152719224e-06;0,000137267739833609;0,000162531717144709;0,000131813089039742;0,681878062555625;6,12875096809613e-05
"pós_verdade";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,0002659622851737;0,000306548618796588;2,29615543267846e-05;0,00142082579887237;0,000164766361299677;1,55676293324479;0,000399313061082994
"prosperar";1,33960331198945;0,711513360724925;-0,207353386648799;-0,651994150643079;0,805052379422472;0,42759339195109;-0,124611768132325;-0,391824533163651;0,726731125845588;0,155427547905963;0,011581537646968;0,106259788601481;0,000295679337226173;8,34131784238577e-05;7,08420005185633e-06;7,00415824940339e-05;0,000164766361299677;0,842051581258155;0,000116827731084716
"propósito";-1,1855445461396;0,268081904493105;0,441257638751453;-1,00973565352663;-0,722616583585551;0,163402067494396;0,268956648178158;-0,615457032510373;0,633446901192661;0,0245555690102497;0,0583689063939263;0,283628623403165;0,00013894904147644;7,10484816944412e-06;1,92488272348753e-05;0,000100794116852585;9,88598167798062e-05;0,798200752449518;6,29860055240536e-05
"propagar";0,43672590795576;2,10457225763278;-0,379862057761111;2,16462007694601;0,142068232609346;0,684623594785306;-0,123570253558067;0,7041573284303;0,0291779003209621;0,513693825923603;0,01468285728918;0,442445416466257;3,14258087853066e-05;0,000729787185724233;2,37749922438717e-05;0,000772025979950857;0,000164766361299677;1,37003386420218;0,000309265272039275
"propaganda";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,00021276982813896;0,000245238895037271;1,83692434614277e-05;0,00113666063909789;0,000131813089039742;1,55676293324479;0,000319450448866396
"promoção";-0,19549044611444;-1,18582146691216;-1,40878546574745;-0,0147574036564211;-0,105565948262969;-0,640350309251862;-0,760752131608808;-0,00796908156819852;0,0157624971255522;0,439696593729797;0,544485465206466;5,5443938185775e-05;6,29679603934998e-06;0,000231689934651964;0,000327007923367372;3,58829767808855e-08;0,000164766361299677;0,834377129254669;0,000114707901176969
"prolongar";-1,41094721496697;0,498149313601406;1,70315624083041;0,983236388011043;-0,570975455133613;0,201588711498834;0,689225223634294;0,397891457733716;0,423111944416499;0,0399846560721169;0,41007694545265;0,126826454058737;0,000262409812617551;3,27097790340146e-05;0,00038235565553016;0,000127430804021486;0,000131813089039742;1,16233813747185;0,00017808343054393
"previsão";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,09448046516949;0,261706738924147;0,204560349087165;0,734143703908138;0,0075487106806426;0,0537472363240562;0,000270977279627363;0,00128277935259517;1,50335512263614e-05;0,000115347277306438;9,88598167798062e-05;1,96153099232865;0,000380373410057254
"preocupante";0,546807711678233;-2,71273159913726;-1,0288078880863;0,89793137614018;0,177196849978842;-0,879079581247837;-0,333392366473337;0,290980920625411;0,0422333799866653;0,788026406480244;0,0994438134476764;0,070296400085417;3,94119387795143e-05;0,000970001018777805;0,000139516993421022;0,000106278357115534;0,000131813089039742;1,42579167536716;0,000267960443095801
"preocupado";-0,0927253409489914;1,46245870110252;-0,948513703281289;0,628047067375767;-0,0499832220828131;0,788332480592994;-0,511292496684164;0,338546245565937;0,00347820944342399;0,655943772922611;0,242085452442436;0,0984925651915318;8,49995602791805e-07;0,00021143993795859;8,89420264923599e-05;3,89945744585087e-05;9,88598167798062e-05;0,84250005479507;7,01713249518581e-05
"precipício";0,354257159367109;-0,229637196531929;-1,02048111606618;-1,11042643705845;0,226203836014706;-0,146630246908732;-0,651607841736027;-0,709040630607184;0,0775037225506772;0,0246893867695759;0,427777419974751;0,470029470704998;1,654229683818e-05;6,95093152719224e-06;0,000137267739833609;0,000162531717144709;0,000131813089039742;0,681878062555625;6,12875096809613e-05
"polêmica";0,623639123326122;-1,16300407679742;1,08390583979865;1,54648982180827;0,270687644002274;-0,504796478826278;0,470464259090388;0,671246672444357;0,105915506876808;0,279251721066775;0,212813207601952;0,402019564454467;5,12655053243227e-05;0,000178287547966443;0,000154860854089451;0,000315248239498657;0,000131813089039742;1,02684038702416;0,000138983876678827
"planejar";1,41662353291389;-0,281724400317209;-0,210684095456846;0,151348974636374;0,965347128654788;-0,191978909427548;-0,143569044193522;0,103135585916425;0,950804392311236;0,0285083276469231;0,0139884115236936;0,00669886851814807;0,000330656797272366;1,30772816407584e-05;7,3136143278306e-06;3,77422265265303e-06;0,000164766361299677;0,778499299613221;9,98584919755941e-05
"peste";-2,48677111730131;-0,232776964893466;0,0897621823875774;0,0331744335703377;-0,994917521144083;-0,0931303565816627;0,0359124196723212;0,0132725625545217;0,992438361640031;0,0065925351861753;0,000860084935666757;0,000109018238127987;0,00101892021845449;8,92788429859189e-06;1,32756366357686e-06;1,81332472601454e-07;0,000164766361299677;1,33762201181107;0,000294805352679347
"perón";1,26060307170549;1,78993808868338;-0,161701547318258;-1,08503622172104;0,514791387196629;0,73095547071987;-0,0660339211637708;-0,443095304363069;0,333698733374628;0,510051930163794;0,00365215169988645;0,152597184761693;0,00020946682981524;0,000422313103713109;3,44656829962683e-06;0,000155184024576111;0,000131813089039742;1,16936595543317;0,000180243424204328
"personalidade";1,41662353291389;-0,281724400317209;-0,210684095456846;0,151348974636374;0,965347128654788;-0,191978909427548;-0,143569044193522;0,103135585916425;0,950804392311236;0,0285083276469231;0,0139884115236936;0,00669886851814807;0,000330656797272366;1,30772816407584e-05;7,3136143278306e-06;3,77422265265303e-06;0,000164766361299677;0,778499299613221;9,98584919755941e-05
"perseguir";1,25466301362697;2,04549898943233;-0,0347381557507758;0,0258669408834418;0,52277075428762;0,852282276584297;-0,0144740792445111;0,0107777786145616;0,331585007550474;0,668158924097622;0,000169074001749509;8,69943501553851e-05;0,000259371791630447;0,000689393349332482;1,98830070679028e-07;1,10244946725676e-07;0,000164766361299677;1,16755948534882;0,000224608704908061
"pequim";1,51403710918781;-1,37887616992987;-0,102268692474258;2,2099426195463;0,502232064603053;-0,457396863956209;-0,0339242785093651;0,733075852456755;0,339338067904917;0,213378479023575;0,00102983481804466;0,446253618253466;0,000226617185263077;0,000187962119422705;1,03396350033556e-06;0,00048281615847431;9,88598167798062e-05;1,39273853596898;0,0001917604260436
"pegar";-1,40104711816943;0,0722144790198111;1,49155058821793;-0,868268882996426;-0,629929916902695;0,0324686159217521;0,670621512943766;-0,390385546797142;0,501771003188209;0,00101062301178937;0,378267191083121;0,118951182716883;0,000258740265910615;6,87396161616388e-07;0,000293247631610528;9,93726821564438e-05;0,000131813089039742;1,05986200849378;0,000148066628491196
"pautar";0,460486140269842;1,08232865463695;-0,887715624031041;-2,27899257347192;0,169676027719855;0,398807283751379;-0,327097924689275;-0,839743856010883;0,043900534391261;0,183863504336136;0,108519311217911;0,663716650054694;3,49382925889106e-05;0,000193013134622063;0,000129842323394981;0,000855764705387885;0,000164766361299677;1,17769009854285;0,00022852335863143
"patrocinar";1,25730303943964;1,93191636687724;-0,091166329780768;-0,467867798051883;0,534161286281128;0,820768660496228;-0,0387317316936799;-0,198772179003318;0,347354333370418;0,621741667887732;0,00121474285614168;0,0296892558857096;0,000156278679198329;0,000368974578060519;8,21653564129942e-07;2,16404412232832e-05;9,88598167798062e-05;1,14314933660352;0,00012918906008473
